"profileID","respID","qID","altID","obsID","price","origin","processing","Specialty_Coffee"
14,384,2,1,6130,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,384,2,2,6130,11,"Colombia Cauca","Natural","SCA Score: 80"
1,384,2,3,6130,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,384,3,1,6131,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,384,3,2,6131,30,"Colombia Cauca","Washed","SCA Score: 90"
8,384,3,3,6131,30,"Colombia Cauca","Washed","SCA Score: 80"
4,384,4,1,6132,30,"Colombia Cauca","Natural","SCA Score: 80"
10,384,4,2,6132,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,384,4,3,6132,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,384,5,1,6133,30,"Colombia Cauca","Washed","SCA Score: 80"
6,384,5,2,6133,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,384,5,3,6133,11,"Colombia Cauca","Washed","SCA Score: 80"
6,384,6,1,6134,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,384,6,2,6134,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,384,6,3,6134,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,384,7,1,6135,11,"Colombia Cauca","Natural","SCA Score: 90"
12,384,7,2,6135,30,"Colombia Cauca","Natural","SCA Score: 90"
6,384,7,3,6135,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,384,8,1,6136,30,"Colombia Cauca","Washed","SCA Score: 90"
1,384,8,2,6136,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,384,8,3,6136,11,"Colombia Cauca","Washed","SCA Score: 90"
9,384,9,1,6137,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,384,9,2,6137,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,384,9,3,6137,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,384,10,1,6138,11,"Colombia Cauca","Washed","SCA Score: 90"
9,384,10,2,6138,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,384,10,3,6138,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,384,11,1,6139,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,384,11,2,6139,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,384,11,3,6139,30,"Colombia Cauca","Natural","SCA Score: 90"
10,384,12,1,6140,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,384,12,2,6140,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,384,12,3,6140,30,"Colombia Cauca","Natural","SCA Score: 80"
7,384,13,1,6141,11,"Colombia Cauca","Washed","SCA Score: 80"
15,384,13,2,6141,11,"Colombia Cauca","Washed","SCA Score: 90"
16,384,13,3,6141,30,"Colombia Cauca","Washed","SCA Score: 90"
12,384,14,1,6142,30,"Colombia Cauca","Natural","SCA Score: 90"
4,384,14,2,6142,30,"Colombia Cauca","Natural","SCA Score: 80"
3,384,14,3,6142,11,"Colombia Cauca","Natural","SCA Score: 80"
5,384,15,1,6143,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,384,15,2,6143,11,"Colombia Cauca","Natural","SCA Score: 90"
10,384,15,3,6143,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,384,16,1,6144,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,384,16,2,6144,11,"Colombia Cauca","Washed","SCA Score: 80"
11,384,16,3,6144,11,"Colombia Cauca","Natural","SCA Score: 90"
3,385,1,1,6145,11,"Colombia Cauca","Natural","SCA Score: 80"
8,385,1,2,6145,30,"Colombia Cauca","Washed","SCA Score: 80"
9,385,1,3,6145,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,385,2,1,6146,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,385,2,2,6146,11,"Colombia Cauca","Natural","SCA Score: 80"
1,385,2,3,6146,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,385,3,1,6147,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,385,3,2,6147,30,"Colombia Cauca","Washed","SCA Score: 90"
8,385,3,3,6147,30,"Colombia Cauca","Washed","SCA Score: 80"
4,385,4,1,6148,30,"Colombia Cauca","Natural","SCA Score: 80"
10,385,4,2,6148,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,385,4,3,6148,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,385,5,1,6149,30,"Colombia Cauca","Washed","SCA Score: 80"
6,385,5,2,6149,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,385,5,3,6149,11,"Colombia Cauca","Washed","SCA Score: 80"
6,385,6,1,6150,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,385,6,2,6150,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,385,6,3,6150,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,385,7,1,6151,11,"Colombia Cauca","Natural","SCA Score: 90"
12,385,7,2,6151,30,"Colombia Cauca","Natural","SCA Score: 90"
6,385,7,3,6151,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,385,8,1,6152,30,"Colombia Cauca","Washed","SCA Score: 90"
1,385,8,2,6152,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,385,8,3,6152,11,"Colombia Cauca","Washed","SCA Score: 90"
9,385,9,1,6153,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,385,9,2,6153,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,385,9,3,6153,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,385,10,1,6154,11,"Colombia Cauca","Washed","SCA Score: 90"
9,385,10,2,6154,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,385,10,3,6154,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,385,11,1,6155,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,385,11,2,6155,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,385,11,3,6155,30,"Colombia Cauca","Natural","SCA Score: 90"
10,385,12,1,6156,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,385,12,2,6156,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,385,12,3,6156,30,"Colombia Cauca","Natural","SCA Score: 80"
7,385,13,1,6157,11,"Colombia Cauca","Washed","SCA Score: 80"
15,385,13,2,6157,11,"Colombia Cauca","Washed","SCA Score: 90"
16,385,13,3,6157,30,"Colombia Cauca","Washed","SCA Score: 90"
12,385,14,1,6158,30,"Colombia Cauca","Natural","SCA Score: 90"
4,385,14,2,6158,30,"Colombia Cauca","Natural","SCA Score: 80"
3,385,14,3,6158,11,"Colombia Cauca","Natural","SCA Score: 80"
5,385,15,1,6159,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,385,15,2,6159,11,"Colombia Cauca","Natural","SCA Score: 90"
10,385,15,3,6159,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,385,16,1,6160,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,385,16,2,6160,11,"Colombia Cauca","Washed","SCA Score: 80"
11,385,16,3,6160,11,"Colombia Cauca","Natural","SCA Score: 90"
3,386,1,1,6161,11,"Colombia Cauca","Natural","SCA Score: 80"
8,386,1,2,6161,30,"Colombia Cauca","Washed","SCA Score: 80"
9,386,1,3,6161,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,386,2,1,6162,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,386,2,2,6162,11,"Colombia Cauca","Natural","SCA Score: 80"
1,386,2,3,6162,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,386,3,1,6163,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,386,3,2,6163,30,"Colombia Cauca","Washed","SCA Score: 90"
8,386,3,3,6163,30,"Colombia Cauca","Washed","SCA Score: 80"
4,386,4,1,6164,30,"Colombia Cauca","Natural","SCA Score: 80"
10,386,4,2,6164,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,386,4,3,6164,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,386,5,1,6165,30,"Colombia Cauca","Washed","SCA Score: 80"
6,386,5,2,6165,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,386,5,3,6165,11,"Colombia Cauca","Washed","SCA Score: 80"
6,386,6,1,6166,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,386,6,2,6166,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,386,6,3,6166,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,386,7,1,6167,11,"Colombia Cauca","Natural","SCA Score: 90"
12,386,7,2,6167,30,"Colombia Cauca","Natural","SCA Score: 90"
6,386,7,3,6167,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,386,8,1,6168,30,"Colombia Cauca","Washed","SCA Score: 90"
1,386,8,2,6168,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,386,8,3,6168,11,"Colombia Cauca","Washed","SCA Score: 90"
9,386,9,1,6169,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,386,9,2,6169,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,386,9,3,6169,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,386,10,1,6170,11,"Colombia Cauca","Washed","SCA Score: 90"
9,386,10,2,6170,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,386,10,3,6170,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,386,11,1,6171,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,386,11,2,6171,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,386,11,3,6171,30,"Colombia Cauca","Natural","SCA Score: 90"
10,386,12,1,6172,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,386,12,2,6172,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,386,12,3,6172,30,"Colombia Cauca","Natural","SCA Score: 80"
7,386,13,1,6173,11,"Colombia Cauca","Washed","SCA Score: 80"
15,386,13,2,6173,11,"Colombia Cauca","Washed","SCA Score: 90"
16,386,13,3,6173,30,"Colombia Cauca","Washed","SCA Score: 90"
12,386,14,1,6174,30,"Colombia Cauca","Natural","SCA Score: 90"
4,386,14,2,6174,30,"Colombia Cauca","Natural","SCA Score: 80"
3,386,14,3,6174,11,"Colombia Cauca","Natural","SCA Score: 80"
5,386,15,1,6175,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,386,15,2,6175,11,"Colombia Cauca","Natural","SCA Score: 90"
10,386,15,3,6175,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,386,16,1,6176,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,386,16,2,6176,11,"Colombia Cauca","Washed","SCA Score: 80"
11,386,16,3,6176,11,"Colombia Cauca","Natural","SCA Score: 90"
3,387,1,1,6177,11,"Colombia Cauca","Natural","SCA Score: 80"
8,387,1,2,6177,30,"Colombia Cauca","Washed","SCA Score: 80"
9,387,1,3,6177,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,387,2,1,6178,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,387,2,2,6178,11,"Colombia Cauca","Natural","SCA Score: 80"
1,387,2,3,6178,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,387,3,1,6179,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,387,3,2,6179,30,"Colombia Cauca","Washed","SCA Score: 90"
8,387,3,3,6179,30,"Colombia Cauca","Washed","SCA Score: 80"
4,387,4,1,6180,30,"Colombia Cauca","Natural","SCA Score: 80"
10,387,4,2,6180,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,387,4,3,6180,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,387,5,1,6181,30,"Colombia Cauca","Washed","SCA Score: 80"
6,387,5,2,6181,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,387,5,3,6181,11,"Colombia Cauca","Washed","SCA Score: 80"
6,387,6,1,6182,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,387,6,2,6182,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,387,6,3,6182,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,387,7,1,6183,11,"Colombia Cauca","Natural","SCA Score: 90"
12,387,7,2,6183,30,"Colombia Cauca","Natural","SCA Score: 90"
6,387,7,3,6183,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,387,8,1,6184,30,"Colombia Cauca","Washed","SCA Score: 90"
1,387,8,2,6184,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,387,8,3,6184,11,"Colombia Cauca","Washed","SCA Score: 90"
9,387,9,1,6185,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,387,9,2,6185,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,387,9,3,6185,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,387,10,1,6186,11,"Colombia Cauca","Washed","SCA Score: 90"
9,387,10,2,6186,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,387,10,3,6186,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,387,11,1,6187,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,387,11,2,6187,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,387,11,3,6187,30,"Colombia Cauca","Natural","SCA Score: 90"
10,387,12,1,6188,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,387,12,2,6188,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,387,12,3,6188,30,"Colombia Cauca","Natural","SCA Score: 80"
7,387,13,1,6189,11,"Colombia Cauca","Washed","SCA Score: 80"
15,387,13,2,6189,11,"Colombia Cauca","Washed","SCA Score: 90"
16,387,13,3,6189,30,"Colombia Cauca","Washed","SCA Score: 90"
12,387,14,1,6190,30,"Colombia Cauca","Natural","SCA Score: 90"
4,387,14,2,6190,30,"Colombia Cauca","Natural","SCA Score: 80"
3,387,14,3,6190,11,"Colombia Cauca","Natural","SCA Score: 80"
5,387,15,1,6191,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,387,15,2,6191,11,"Colombia Cauca","Natural","SCA Score: 90"
10,387,15,3,6191,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,387,16,1,6192,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,387,16,2,6192,11,"Colombia Cauca","Washed","SCA Score: 80"
11,387,16,3,6192,11,"Colombia Cauca","Natural","SCA Score: 90"
3,388,1,1,6193,11,"Colombia Cauca","Natural","SCA Score: 80"
8,388,1,2,6193,30,"Colombia Cauca","Washed","SCA Score: 80"
9,388,1,3,6193,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,388,2,1,6194,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,388,2,2,6194,11,"Colombia Cauca","Natural","SCA Score: 80"
1,388,2,3,6194,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,388,3,1,6195,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,388,3,2,6195,30,"Colombia Cauca","Washed","SCA Score: 90"
8,388,3,3,6195,30,"Colombia Cauca","Washed","SCA Score: 80"
4,388,4,1,6196,30,"Colombia Cauca","Natural","SCA Score: 80"
10,388,4,2,6196,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,388,4,3,6196,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,388,5,1,6197,30,"Colombia Cauca","Washed","SCA Score: 80"
6,388,5,2,6197,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,388,5,3,6197,11,"Colombia Cauca","Washed","SCA Score: 80"
6,388,6,1,6198,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,388,6,2,6198,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,388,6,3,6198,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,388,7,1,6199,11,"Colombia Cauca","Natural","SCA Score: 90"
12,388,7,2,6199,30,"Colombia Cauca","Natural","SCA Score: 90"
6,388,7,3,6199,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,388,8,1,6200,30,"Colombia Cauca","Washed","SCA Score: 90"
1,388,8,2,6200,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,388,8,3,6200,11,"Colombia Cauca","Washed","SCA Score: 90"
9,388,9,1,6201,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,388,9,2,6201,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,388,9,3,6201,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,388,10,1,6202,11,"Colombia Cauca","Washed","SCA Score: 90"
9,388,10,2,6202,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,388,10,3,6202,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,388,11,1,6203,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,388,11,2,6203,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,388,11,3,6203,30,"Colombia Cauca","Natural","SCA Score: 90"
10,388,12,1,6204,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,388,12,2,6204,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,388,12,3,6204,30,"Colombia Cauca","Natural","SCA Score: 80"
7,388,13,1,6205,11,"Colombia Cauca","Washed","SCA Score: 80"
15,388,13,2,6205,11,"Colombia Cauca","Washed","SCA Score: 90"
16,388,13,3,6205,30,"Colombia Cauca","Washed","SCA Score: 90"
12,388,14,1,6206,30,"Colombia Cauca","Natural","SCA Score: 90"
4,388,14,2,6206,30,"Colombia Cauca","Natural","SCA Score: 80"
3,388,14,3,6206,11,"Colombia Cauca","Natural","SCA Score: 80"
5,388,15,1,6207,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,388,15,2,6207,11,"Colombia Cauca","Natural","SCA Score: 90"
10,388,15,3,6207,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,388,16,1,6208,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,388,16,2,6208,11,"Colombia Cauca","Washed","SCA Score: 80"
11,388,16,3,6208,11,"Colombia Cauca","Natural","SCA Score: 90"
3,389,1,1,6209,11,"Colombia Cauca","Natural","SCA Score: 80"
8,389,1,2,6209,30,"Colombia Cauca","Washed","SCA Score: 80"
9,389,1,3,6209,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,389,2,1,6210,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,389,2,2,6210,11,"Colombia Cauca","Natural","SCA Score: 80"
1,389,2,3,6210,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,389,3,1,6211,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,389,3,2,6211,30,"Colombia Cauca","Washed","SCA Score: 90"
8,389,3,3,6211,30,"Colombia Cauca","Washed","SCA Score: 80"
4,389,4,1,6212,30,"Colombia Cauca","Natural","SCA Score: 80"
10,389,4,2,6212,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,389,4,3,6212,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,389,5,1,6213,30,"Colombia Cauca","Washed","SCA Score: 80"
6,389,5,2,6213,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,389,5,3,6213,11,"Colombia Cauca","Washed","SCA Score: 80"
6,389,6,1,6214,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,389,6,2,6214,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,389,6,3,6214,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,389,7,1,6215,11,"Colombia Cauca","Natural","SCA Score: 90"
12,389,7,2,6215,30,"Colombia Cauca","Natural","SCA Score: 90"
6,389,7,3,6215,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,389,8,1,6216,30,"Colombia Cauca","Washed","SCA Score: 90"
1,389,8,2,6216,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,389,8,3,6216,11,"Colombia Cauca","Washed","SCA Score: 90"
9,389,9,1,6217,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,389,9,2,6217,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,389,9,3,6217,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,389,10,1,6218,11,"Colombia Cauca","Washed","SCA Score: 90"
9,389,10,2,6218,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,389,10,3,6218,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,389,11,1,6219,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,389,11,2,6219,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,389,11,3,6219,30,"Colombia Cauca","Natural","SCA Score: 90"
10,389,12,1,6220,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,389,12,2,6220,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,389,12,3,6220,30,"Colombia Cauca","Natural","SCA Score: 80"
7,389,13,1,6221,11,"Colombia Cauca","Washed","SCA Score: 80"
15,389,13,2,6221,11,"Colombia Cauca","Washed","SCA Score: 90"
16,389,13,3,6221,30,"Colombia Cauca","Washed","SCA Score: 90"
12,389,14,1,6222,30,"Colombia Cauca","Natural","SCA Score: 90"
4,389,14,2,6222,30,"Colombia Cauca","Natural","SCA Score: 80"
3,389,14,3,6222,11,"Colombia Cauca","Natural","SCA Score: 80"
5,389,15,1,6223,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,389,15,2,6223,11,"Colombia Cauca","Natural","SCA Score: 90"
10,389,15,3,6223,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,389,16,1,6224,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,389,16,2,6224,11,"Colombia Cauca","Washed","SCA Score: 80"
11,389,16,3,6224,11,"Colombia Cauca","Natural","SCA Score: 90"
3,390,1,1,6225,11,"Colombia Cauca","Natural","SCA Score: 80"
8,390,1,2,6225,30,"Colombia Cauca","Washed","SCA Score: 80"
9,390,1,3,6225,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,390,2,1,6226,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,390,2,2,6226,11,"Colombia Cauca","Natural","SCA Score: 80"
1,390,2,3,6226,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,390,3,1,6227,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,390,3,2,6227,30,"Colombia Cauca","Washed","SCA Score: 90"
8,390,3,3,6227,30,"Colombia Cauca","Washed","SCA Score: 80"
4,390,4,1,6228,30,"Colombia Cauca","Natural","SCA Score: 80"
10,390,4,2,6228,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,390,4,3,6228,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,390,5,1,6229,30,"Colombia Cauca","Washed","SCA Score: 80"
6,390,5,2,6229,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,390,5,3,6229,11,"Colombia Cauca","Washed","SCA Score: 80"
6,390,6,1,6230,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,390,6,2,6230,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,390,6,3,6230,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,390,7,1,6231,11,"Colombia Cauca","Natural","SCA Score: 90"
12,390,7,2,6231,30,"Colombia Cauca","Natural","SCA Score: 90"
6,390,7,3,6231,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,390,8,1,6232,30,"Colombia Cauca","Washed","SCA Score: 90"
1,390,8,2,6232,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,390,8,3,6232,11,"Colombia Cauca","Washed","SCA Score: 90"
9,390,9,1,6233,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,390,9,2,6233,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,390,9,3,6233,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,390,10,1,6234,11,"Colombia Cauca","Washed","SCA Score: 90"
9,390,10,2,6234,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,390,10,3,6234,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,390,11,1,6235,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,390,11,2,6235,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,390,11,3,6235,30,"Colombia Cauca","Natural","SCA Score: 90"
10,390,12,1,6236,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,390,12,2,6236,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,390,12,3,6236,30,"Colombia Cauca","Natural","SCA Score: 80"
7,390,13,1,6237,11,"Colombia Cauca","Washed","SCA Score: 80"
15,390,13,2,6237,11,"Colombia Cauca","Washed","SCA Score: 90"
16,390,13,3,6237,30,"Colombia Cauca","Washed","SCA Score: 90"
12,390,14,1,6238,30,"Colombia Cauca","Natural","SCA Score: 90"
4,390,14,2,6238,30,"Colombia Cauca","Natural","SCA Score: 80"
3,390,14,3,6238,11,"Colombia Cauca","Natural","SCA Score: 80"
5,390,15,1,6239,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,390,15,2,6239,11,"Colombia Cauca","Natural","SCA Score: 90"
10,390,15,3,6239,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,390,16,1,6240,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,390,16,2,6240,11,"Colombia Cauca","Washed","SCA Score: 80"
11,390,16,3,6240,11,"Colombia Cauca","Natural","SCA Score: 90"
3,391,1,1,6241,11,"Colombia Cauca","Natural","SCA Score: 80"
8,391,1,2,6241,30,"Colombia Cauca","Washed","SCA Score: 80"
9,391,1,3,6241,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,391,2,1,6242,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,391,2,2,6242,11,"Colombia Cauca","Natural","SCA Score: 80"
1,391,2,3,6242,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,391,3,1,6243,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,391,3,2,6243,30,"Colombia Cauca","Washed","SCA Score: 90"
8,391,3,3,6243,30,"Colombia Cauca","Washed","SCA Score: 80"
4,391,4,1,6244,30,"Colombia Cauca","Natural","SCA Score: 80"
10,391,4,2,6244,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,391,4,3,6244,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,391,5,1,6245,30,"Colombia Cauca","Washed","SCA Score: 80"
6,391,5,2,6245,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,391,5,3,6245,11,"Colombia Cauca","Washed","SCA Score: 80"
6,391,6,1,6246,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,391,6,2,6246,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,391,6,3,6246,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,391,7,1,6247,11,"Colombia Cauca","Natural","SCA Score: 90"
12,391,7,2,6247,30,"Colombia Cauca","Natural","SCA Score: 90"
6,391,7,3,6247,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,391,8,1,6248,30,"Colombia Cauca","Washed","SCA Score: 90"
1,391,8,2,6248,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,391,8,3,6248,11,"Colombia Cauca","Washed","SCA Score: 90"
9,391,9,1,6249,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,391,9,2,6249,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,391,9,3,6249,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,391,10,1,6250,11,"Colombia Cauca","Washed","SCA Score: 90"
9,391,10,2,6250,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,391,10,3,6250,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,391,11,1,6251,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,391,11,2,6251,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,391,11,3,6251,30,"Colombia Cauca","Natural","SCA Score: 90"
10,391,12,1,6252,30,"Brazil Central Plateau","Natural","SCA Score: 90"
